2018-11-30 16:16:34.240	begin http listen, port=8989
2018-11-30 16:16:34.241	binding socket
2018-11-30 16:16:50.269	begin http listen, port=8989
2018-11-30 16:16:50.269	binding error
2018-11-30 16:17:06.282	begin http listen, port=8989
2018-11-30 16:17:06.282	binding error
2018-11-30 16:17:22.396	begin http listen, port=8989
2018-11-30 16:17:22.396	binding error
2018-11-30 16:17:38.511	begin http listen, port=8989
2018-11-30 16:17:38.511	binding error
2018-11-30 16:17:54.616	begin http listen, port=8989
2018-11-30 16:17:54.617	binding error
2018-11-30 16:18:10.721	begin http listen, port=8989
2018-11-30 16:18:10.721	binding error
2018-11-30 16:18:26.834	begin http listen, port=8989
2018-11-30 16:18:26.834	binding error
2018-11-30 16:18:42.942	begin http listen, port=8989
2018-11-30 16:18:42.943	binding error
2018-11-30 16:18:59.051	begin http listen, port=8989
2018-11-30 16:18:59.051	binding error
2018-11-30 16:19:15.151	begin http listen, port=8989
2018-11-30 16:19:15.174	binding error
2018-11-30 16:19:31.246	begin http listen, port=8989
2018-11-30 16:19:31.246	binding error
2018-11-30 16:19:47.347	begin http listen, port=8989
2018-11-30 16:19:47.347	binding error
2018-11-30 16:20:03.449	begin http listen, port=8989
2018-11-30 16:20:03.449	binding error
2018-11-30 16:20:19.546	begin http listen, port=8989
2018-11-30 16:20:19.547	binding error
2018-11-30 16:20:35.629	begin http listen, port=8989
2018-11-30 16:20:35.630	binding error
2018-11-30 16:20:50.674	begin http listen, port=8989
2018-11-30 16:20:50.674	binding error
2018-11-30 16:21:06.769	begin http listen, port=8989
2018-11-30 16:21:06.769	binding error
2018-11-30 16:21:22.861	begin http listen, port=8989
2018-11-30 16:21:22.861	binding error
2018-11-30 16:21:38.972	begin http listen, port=8989
2018-11-30 16:21:38.972	binding error
2018-11-30 16:21:54.964	begin http listen, port=8989
2018-11-30 16:21:54.964	binding error
2018-11-30 16:22:11.052	begin http listen, port=8989
2018-11-30 16:22:11.052	binding error
2018-11-30 16:22:27.153	begin http listen, port=8989
2018-11-30 16:22:27.153	binding error
2018-11-30 16:22:43.246	begin http listen, port=8989
2018-11-30 16:22:43.271	binding error
2018-11-30 16:22:59.344	begin http listen, port=8989
2018-11-30 16:22:59.344	binding error
2018-11-30 16:23:15.447	begin http listen, port=8989
2018-11-30 16:23:15.447	binding error
2018-11-30 16:23:31.545	begin http listen, port=8989
2018-11-30 16:23:31.546	binding error
2018-11-30 16:23:47.640	begin http listen, port=8989
2018-11-30 16:23:47.641	binding error
2018-11-30 16:24:03.740	begin http listen, port=8989
2018-11-30 16:24:03.741	binding error
2018-11-30 16:24:19.840	begin http listen, port=8989
2018-11-30 16:24:19.840	binding error
2018-11-30 16:24:35.933	begin http listen, port=8989
2018-11-30 16:24:35.933	binding error
2018-11-30 16:24:52.025	begin http listen, port=8989
2018-11-30 16:24:52.026	binding error
2018-11-30 16:25:08.116	begin http listen, port=8989
2018-11-30 16:25:08.116	binding error
2018-11-30 16:25:24.203	begin http listen, port=8989
2018-11-30 16:25:24.204	binding error
2018-11-30 16:25:40.292	begin http listen, port=8989
2018-11-30 16:25:40.292	binding error
2018-11-30 16:25:56.376	begin http listen, port=8989
2018-11-30 16:25:56.377	binding error
2018-11-30 16:26:12.470	begin http listen, port=8989
2018-11-30 16:26:12.470	binding error
2018-11-30 16:26:28.552	begin http listen, port=8989
2018-11-30 16:26:28.552	binding error
2018-11-30 16:26:44.636	begin http listen, port=8989
2018-11-30 16:26:44.636	binding error
2018-11-30 16:27:00.721	begin http listen, port=8989
2018-11-30 16:27:00.721	binding error
2018-11-30 16:27:16.806	begin http listen, port=8989
2018-11-30 16:27:16.806	binding error
2018-11-30 16:27:32.891	begin http listen, port=8989
2018-11-30 16:27:32.891	binding error
2018-11-30 16:27:48.969	begin http listen, port=8989
2018-11-30 16:27:48.969	binding error
2018-11-30 16:28:05.069	begin http listen, port=8989
2018-11-30 16:28:05.070	binding error
2018-11-30 16:28:21.164	begin http listen, port=8989
2018-11-30 16:28:21.165	binding error
2018-11-30 16:28:37.258	begin http listen, port=8989
2018-11-30 16:28:37.258	binding error
2018-11-30 16:28:53.350	begin http listen, port=8989
2018-11-30 16:28:53.350	binding error
2018-11-30 16:29:09.446	begin http listen, port=8989
2018-11-30 16:29:09.447	binding error
2018-11-30 16:29:25.552	begin http listen, port=8989
2018-11-30 16:29:25.552	binding error
2018-11-30 16:29:41.652	begin http listen, port=8989
2018-11-30 16:29:41.675	binding error
2018-11-30 16:29:57.764	begin http listen, port=8989
2018-11-30 16:29:57.765	binding error
2018-11-30 16:30:13.863	begin http listen, port=8989
2018-11-30 16:30:13.864	binding error
2018-11-30 16:30:29.957	begin http listen, port=8989
2018-11-30 16:30:29.957	binding error
2018-11-30 16:30:46.051	begin http listen, port=8989
2018-11-30 16:30:46.051	binding error
2018-11-30 16:31:02.148	begin http listen, port=8989
2018-11-30 16:31:02.148	binding error
2018-11-30 16:31:18.243	begin http listen, port=8989
2018-11-30 16:31:18.243	binding error
2018-11-30 16:31:34.330	begin http listen, port=8989
2018-11-30 16:31:34.330	binding error
2018-11-30 16:31:50.419	begin http listen, port=8989
2018-11-30 16:31:50.420	binding error
2018-11-30 16:32:06.513	begin http listen, port=8989
2018-11-30 16:32:06.513	binding error
2018-11-30 16:32:22.596	begin http listen, port=8989
2018-11-30 16:32:22.596	binding error
2018-11-30 16:32:38.687	begin http listen, port=8989
2018-11-30 16:32:38.688	binding error
2018-11-30 16:32:54.773	begin http listen, port=8989
2018-11-30 16:32:54.773	binding error
2018-11-30 16:33:10.865	begin http listen, port=8989
2018-11-30 16:33:10.866	binding error
2018-11-30 16:33:26.956	begin http listen, port=8989
2018-11-30 16:33:26.957	binding error
2018-11-30 16:33:43.049	begin http listen, port=8989
2018-11-30 16:33:43.049	binding error
2018-11-30 16:33:59.128	begin http listen, port=8989
2018-11-30 16:33:59.128	binding error
2018-11-30 16:34:15.206	begin http listen, port=8989
2018-11-30 16:34:15.206	binding error
2018-11-30 16:34:31.287	begin http listen, port=8989
2018-11-30 16:34:31.288	binding error
2018-11-30 16:34:47.362	begin http listen, port=8989
2018-11-30 16:34:47.363	binding error
2018-11-30 16:35:03.442	begin http listen, port=8989
2018-11-30 16:35:03.442	binding error
2018-11-30 16:35:19.522	begin http listen, port=8989
2018-11-30 16:35:19.522	binding error
2018-11-30 16:35:35.602	begin http listen, port=8989
2018-11-30 16:35:35.602	binding error
2018-11-30 16:35:51.674	begin http listen, port=8989
2018-11-30 16:35:51.674	binding error
2018-11-30 16:36:07.763	begin http listen, port=8989
2018-11-30 16:36:07.763	binding error
2018-11-30 16:36:23.852	begin http listen, port=8989
2018-11-30 16:36:23.852	binding error
2018-11-30 16:36:39.937	begin http listen, port=8989
2018-11-30 16:36:39.937	binding error
2018-11-30 16:36:56.025	begin http listen, port=8989
2018-11-30 16:36:56.025	binding error
2018-11-30 16:37:12.114	begin http listen, port=8989
2018-11-30 16:37:12.114	binding error
2018-11-30 16:37:28.208	begin http listen, port=8989
2018-11-30 16:37:28.208	binding error
2018-11-30 16:37:44.296	begin http listen, port=8989
2018-11-30 16:37:44.297	binding error
2018-11-30 16:38:00.388	begin http listen, port=8989
2018-11-30 16:38:00.388	binding error
2018-11-30 16:38:16.487	begin http listen, port=8989
2018-11-30 16:38:16.487	binding error
2018-11-30 16:38:32.581	begin http listen, port=8989
2018-11-30 16:38:32.581	binding error
2018-11-30 16:38:48.665	begin http listen, port=8989
2018-11-30 16:38:48.665	binding error
2018-11-30 16:39:04.752	begin http listen, port=8989
2018-11-30 16:39:04.753	binding error
2018-11-30 16:39:20.858	begin http listen, port=8989
2018-11-30 16:39:20.858	binding error
2018-11-30 16:39:36.953	begin http listen, port=8989
2018-11-30 16:39:36.954	binding error
2018-11-30 16:39:53.060	begin http listen, port=8989
